Schema Version,Order of entry,Record Type,Session Label,Session ID,Metadata Field,Metadata Value,Event,Date,Location,Chair,Vice-Chair,Secretary,Treasurer,Arranger(s),Chaplain(s),Memorial Lesson Leader,Book,Edition Code,Leader(s),Canonical Leader(s),Page,Song,Tag,Notes,Marker,Timestamp ISO,Time entered,Series Code,Event ID,Previous Event ID,Status
5,50,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,SHM1991,SHM1991,Linda Berkemeier,,38t,Winter,,,,2026-08-28T15:33:36.000Z,3:33 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,51,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,ACH2009,ACH2009,Kevin Barrans,,102,Hamilton,,Karen Willard asked a blessing on the noon meal.,,2026-08-28T15:34:00.000Z,3:34 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,52,marker,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,,,,,,,,,LUNCH,2026-08-28T15:34:46.000Z,3:34 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,53,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,ACH2009,ACH2009,Jack Lofton,,89,Deep Drop,,Led to bring the class to order.,,2026-08-28T15:35:19.000Z,3:35 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,54,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,ACH2009,ACH2009,Jennifer Jones,,61,North Salem,,,,2026-08-28T15:36:13.000Z,3:36 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,55,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,SHM1991,SHM1991,David Wright,,333,Family Circle,,,,2026-08-28T15:36:45.000Z,3:36 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,56,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,ACH2009,ACH2009,Kathy Vlach,,31,Jamaica,,,,2026-08-28T15:37:28.000Z,3:37 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,57,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,ACH2009,ACH2009,Susan Helf,,62,Fiducia,,,,2026-08-28T15:38:14.000Z,3:38 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,58,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,ACH2009,ACH2009,Erik Schwab,,19,Sound Sound Your Instruments,,,,2026-08-28T15:38:56.000Z,3:38 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,59,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,ACH2009,ACH2009,Matthew MacLellan,,96,Christmas Anthem,,,,2026-08-28T15:39:33.000Z,3:39 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,60,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,ACH2009,ACH2009,Kari Lundgren,,92,Oxford,,,,2026-08-28T15:39:57.000Z,3:39 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,61,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,ACH2009,ACH2009,Cornelia Stanton,,65,Nativity,,,,2026-08-28T15:40:47.000Z,3:40 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,62,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,ACH2009,ACH2009,Miranda Elliott Rader,,36,Joys Seven,,,,2026-08-28T15:41:11.000Z,3:41 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,63,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,ACH2009,ACH2009,Darlene Simpson Brown,,50,Georgia,,,,2026-08-28T15:42:10.000Z,3:42 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,64,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,ACH2009,ACH2009,Kate Coxon,,2,Martyrs,,,,2026-08-28T15:43:03.000Z,3:43 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,65,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,ACH2009,ACH2009,Kevin Barrans,,114,Bonnie Doon,,,,2026-08-28T15:43:42.000Z,3:43 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,66,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,ACH2009,ACH2009,Lu Zeng,,54,Armley,,,,2026-08-28T15:44:16.000Z,3:44 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
